annual_inc,bc_open_to_buy,bc_util,int_rate,loan_amnt,max_bal_bc,percent_bc_gt_75,total_bc_limit,total_rec_int,total_rev_hi_lim,emp_length_int,grade_label,application_type_Joint App,home_ownership_MORTGAGE,home_ownership_OWN,home_ownership_RENT,term_ 60 months,title_Car financing,title_Credit card refinancing,title_Debt consolidation,title_Green loan,title_Home buying,title_Home improvement,title_Major purchase,title_Medical expenses,title_Moving and relocation,title_Other,title_Vacation,verification_status_Source Verified,verification_status_Verified
176400,3659,89.3,23.4,3000,10506,66.7,34200,108.06,34900,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
100000,8719,26.1,26.31,12000,2623,0,11800,480.19,13800,1,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0
65000,13680,51.3,24.37,8000,4971,14.3,28100,300.17,37600,5,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
35000,1222,93.7,23.4,23200,6533,80,19500,835.7,22500,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
57000,0,100.7,27.27,19750,17077,100,29500,463.78,29500,3,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
45000,322,86.6,25.34,1500,1283,100,2400,58.53,5900,4,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
37000,492,95.8,23.4,15900,8864,66.7,11700,572.74,16400,2,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
75000,26304,26.7,23.4,9600,4839,14.3,35900,345.8,40200,3,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
120000,0,101.3,27.27,20200,15202,100,15000,848.5,15000,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
52500,9812,26.2,27.27,25000,2984,25,13300,1055.97,16600,3,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0
37211,6239,43.8,27.27,18000,3726,0,11100,760.3,13000,5,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0
37525,8774,62,24.37,10000,5398,50,23100,375.2,26900,5,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
73000,3552,79.5,23.4,1000,6374,66.7,17300,36.02,17300,5,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
70000,9183,56.3,23.4,14950,7407,20,21000,469.35,32000,2,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
100000,3229,61.1,23.4,8000,1870,50,8300,230.97,12700,2,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3500,327,96.9,24.37,2000,6769,100,10500,75.04,11700,4,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1
56000,2514,78,24.37,19500,3986,71.4,17600,718.45,29530,5,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
90000,3257,81.3,24.37,11600,14143,100,17400,243.43,42300,4,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
40000,62,89.7,23.4,3500,538,100,600,126.07,8900,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
90000,3163,48.1,27.27,20000,1820,0,6100,829.63,10400,1,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0
60000,1466,26.7,26.31,5000,285,0,2000,202.6,2000,5,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
91000,22976,69.4,27.27,13200,10417,57.1,75000,557.55,85400,5,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
73000,7015,27.7,26.31,10000,2685,50,9700,407.47,9700,5,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
48800,4444,74.9,26.31,20000,8383,33.3,17700,33.62,30700,4,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
80000,7326,78.7,27.27,24000,7752,50,34400,1013.73,52600,5,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
31000,1358,80.3,25.34,10000,3038,60,6900,390.2,22200,2,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
46000,1767,82.2,27.27,20000,3954,66.7,9900,844.78,15100,5,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1
76770,349,93,25.34,10000,4651,100,5000,390.2,13800,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
69875,20074,32.9,26.31,22000,3948,9.1,29900,703.49,35400,2,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
60000,6147,54.8,27.27,30000,4374,40,13600,1267.17,29600,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
102014,5999,72.9,23.4,19000,5530,75,22100,321.1,48600,5,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
125000,3396,70.7,27.27,14225,2348,66.7,11600,597.53,27400,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
27000,11522,43.2,27.27,20000,3111,33.3,20300,515.1,23300,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
114000,2713,93,27.27,25000,13587,100,38700,1050.13,65200,5,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
45000,1575,98.1,25.34,21000,30181,100,83000,824.03,143000,5,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
64000,1537,91.3,24.37,15500,7500,75,17700,581.57,25500,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
84200,8817,38.3,23.4,10400,3309,0,14300,216.32,18400,2,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
40000,7998,48.1,23.4,5000,4834,20,15400,180.11,22500,4,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
21840,4243,46.3,23.4,1500,3657,0,7900,54.05,15100,3,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
175000,22745,58.1,24.37,30000,9490,42.9,54300,1131.98,75500,2,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
27000,37854,9.9,23.4,10000,3333,0,42000,362.26,45400,3,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0
68000,453,96.9,24.37,10000,9489,100,14700,403.32,25200,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
130000,220,98.1,26.31,12000,2003,100,11300,488.96,11300,1,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
120000,107,96.7,27.27,16000,3093,100,3200,675.82,48000,5,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0
80000,0,101.7,23.4,16000,4021,100,5300,576.34,9500,5,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
80000,9664,79.9,26.31,25000,11236,71.4,48100,1018.68,68900,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
84000,17405,58.4,23.4,15000,5579,36.4,41800,540.32,71000,5,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
82500,24728,45.3,26.31,30000,10760,33.3,45200,1222.41,60900,1,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
145000,7080,14.7,27.27,15000,897,33.3,8300,633.58,8300,5,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
39000,8419,4.3,25.34,28000,381,0,8800,1098.71,8800,4,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
49000,611,82.5,26.31,10000,2454,50,3500,405.21,13700,5,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
102000,515,98.3,23.4,7000,9763,100,30900,252.15,59900,3,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
55000,3502,59.7,24.37,10000,3140,33.3,8700,377.32,11400,2,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0
38000,15443,9.7,27.27,20000,1642,0,17100,844.78,20300,0,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
41600,1772,72.7,23.4,9000,3361,50,6500,324.19,12500,2,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
58500,17881,38.3,23.4,11000,3652,18.8,29000,398.49,53300,5,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
70000,8051,35.6,27.27,15000,3456,0,12500,633.58,13700,2,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0
36000,6341,0.9,23.4,1000,59,0,6400,36.02,6400,3,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
30000,8,99.9,27.27,1000,6992,100,7000,42.73,7000,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
80000,3173,74.4,25.34,10000,9227,0,12400,392.39,14400,1,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0
57550,5313,76,26.31,10000,9425,57.1,22100,407.47,47200,5,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0
66000,5755,60.6,23.4,13800,4204,50,14600,515.03,14900,4,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
42000,3974,18.9,26.31,1000,926,0,4900,41.98,7500,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
65000,426,90.1,23.4,10500,2066,100,4300,380.37,11700,5,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
46000,11287,35.9,27.27,2000,1636,33.3,17600,84.01,17600,3,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
120000,13068,60.8,23.4,10000,4832,54.5,33300,373.21,42800,5,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
115000,41768,45.7,23.4,14000,11272,37.5,76900,422.4,83800,5,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
46000,1276,90.8,25.34,16000,4793,100,13900,627.83,31700,5,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
25000,2348,78.5,25.34,13375,2530,66.7,10900,540.72,26300,5,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
46500,4594,52.1,25.34,12000,2963,40,9600,470.87,19500,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1
70000,5973,75,23.4,3000,5005,57.1,23900,111.96,23900,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
73000,31403,47.2,23.4,25000,11638,12.5,59500,933.03,63300,4,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
18000,5458,10.5,25.34,1000,352,0,6100,40.57,6100,5,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
70000,705,97.3,27.27,17575,8765,87.5,26400,764.87,36400,2,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
75000,9586,34.3,23.4,10100,1826,14.3,14600,376.95,16300,2,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
40000,10134,48,23.4,8500,9366,0,19500,317.23,23000,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
48000,576,4,23.4,1000,14,0,600,34.55,600,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0
41000,12759,49.2,23.4,22000,5628,28.6,25100,796.97,35200,3,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
28000,528,67,23.4,1000,538,0,1600,37.32,2700,2,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
65000,14416,38.4,23.4,17800,1984,0,23400,664.32,30900,4,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
32000,14565,20.4,23.4,2000,1702,0,18300,74.64,24000,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
168000,8645,84.2,23.4,25000,12590,83.3,54700,933.03,59000,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
17000,3423,73.3,27.27,1200,4942,33.3,12800,52.22,19900,3,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
20000,29571,42.6,23.4,7200,9920,25,51500,121.68,63500,4,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
120000,60124,14.5,23.4,9200,5252,25,70300,343.36,88900,2,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
22000,1264,76.2,23.4,10000,2714,50,5300,373.21,17900,5,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
36000,19,99.6,25.34,3000,5181,100,5200,121.29,12700,2,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
0,561,98.5,23.4,40000,29448,100,37500,1622.85,41100,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
25000,672,77.6,24.37,3000,1139,66.7,3000,116.63,5400,2,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
52000,166,66.8,25.34,16000,334,0,500,627.83,7000,3,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
25000,677,86.2,23.4,5000,2784,100,4900,186.61,5400,2,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
33500,7021,48,23.4,5000,4920,0,13500,91,15200,5,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
119000,1038,73.4,26.31,4800,2101,50,3900,201.51,3900,5,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
53000,3942,66.6,26.31,10000,2539,60,11800,419.82,13300,4,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
100000,4168,62.5,25.34,12200,6932,33.3,11100,493.23,27300,4,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
35000,2426,74.5,23.4,5000,2161,60,9500,202.86,15100,3,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
33000,7576,19.4,23.4,5800,874,0,9400,197.61,10100,4,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
83424,2545,92,27.27,15000,6075,80,31900,507.79,75200,5,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
16000,733,86.7,23.4,1200,2001,100,5500,44.79,14100,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
45000,300,0,27.27,1000,0,0,300,43.52,300,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
123000,865,95.1,27.27,20000,7729,100,27700,905.14,42100,5,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
37500,4848,26.5,25.34,15000,1351,0,6600,609.71,10500,1,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
180000,50239,31.6,24.37,10000,11090,22.2,73400,390.86,93200,5,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
45000,565,97,27.27,20000,9273,100,18900,870.41,30600,2,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
32000,2487,0.5,26.31,1400,13,0,2500,58.77,4200,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
60000,2792,50.1,23.4,10000,1968,33.3,5600,392.71,18700,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
39600,629,87.4,25.34,40000,2962,66.7,5000,1738.01,7500,2,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
109000,758,81.5,26.31,28000,2005,40,4100,695.75,9700,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0
16800,13421,53.7,23.4,9500,4810,33.3,29000,354.55,34800,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
134294,8472,48.3,27.27,16000,4883,28.6,15500,700.06,44000,4,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
80000,2186,88.8,23.4,30000,11987,100,19500,1125.78,30500,5,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
80000,2665,61.9,27.27,10000,3757,0,7000,437.54,8100,5,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
70000,1199,95.6,25.34,20000,9920,100,27400,812.94,36000,5,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
95000,14830,40.2,26.31,28000,4796,40,24800,1181.84,30100,5,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
42996,2760,54,26.31,25000,2451,50,6000,1036.95,7300,3,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0
215000,7418,76.9,26.31,19200,35423,66.7,69000,796.37,110000,2,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
36000,1480,78.2,25.34,4000,5185,50,6800,158.89,6800,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
156000,516,96.9,23.4,15000,5988,100,16600,550.07,57900,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
88000,58533,0.8,25.34,20000,232,0,59000,672.17,75500,5,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
47132,12331,65.3,24.37,23000,9352,60,35500,898.99,43100,2,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
85000,19776,39,27.27,27275,7471,11.1,32400,743.79,32400,5,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
26000,64,87.2,30.79,1000,436,100,500,48.3,2500,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
42000,119,98.3,24.37,4000,3929,100,7000,152.79,10800,4,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
75000,4408,37.9,27.27,20000,1888,0,7100,859.93,7900,5,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
62000,20776,50.5,23.4,25000,7927,57.1,42000,682.5,60700,3,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
60000,3168,61.4,26.31,22800,5032,33.3,8200,945.69,13900,5,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0
58000,4759,33.9,26.31,16400,1535,0,7200,764.13,11500,5,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
65500,13415,42.2,23.4,7000,2612,25,23200,261.25,38500,5,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
95000,0,101.1,23.4,6000,10417,100,10300,220.03,10300,2,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
36000,1221,87.4,23.4,12600,3573,66.7,9700,412.92,17500,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
125000,16063,61.7,25.34,18050,11002,33.3,41900,717.02,41900,5,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
120000,1627,89.8,26.31,17000,2737,72.7,15900,705.12,27900,4,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
63000,325,75,27.27,11575,975,50,1300,559.34,5700,5,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
58000,4865,59.5,27.27,21000,3499,50,12000,918.83,22000,5,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
70000,15816,55.8,26.31,30000,9691,10,35800,0,64900,2,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
120000,11500,0,25.34,12000,0,0,11500,344.67,21500,5,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
11500,2620,31.1,23.4,1500,827,0,3800,55.01,5600,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
15000,0,101.7,23.4,12000,7629,100,7500,369.86,10800,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
72000,2738,80.7,25.34,30000,2915,83.3,14200,1212.84,19200,2,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
73000,3501,61.1,23.4,12000,2806,33.3,9000,442.51,19400,1,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0
60000,1176,53,23.4,2300,929,50,2500,84.35,2500,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
130000,29614,34.2,25.34,18000,9812,11.1,45000,718.98,47500,1,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0
72000,6453,57.8,23.4,10000,4566,33.3,15300,385.83,19900,5,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
61645,7079,63.1,23.4,20000,5098,57.1,19200,507,51700,5,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
340000,17033,90,25.34,16000,27600,88.9,153300,639.09,153300,5,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
150000,48793,38.1,25.34,20000,10915,25,78800,394.17,89800,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
34000,5250,100,23.4,5000,6890,100,10500,119.07,11000,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
50000,30377,8.2,26.31,9500,2082,20,34900,0,34900,3,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
92000,0,100.8,24.37,1000,7056,100,7000,38.2,7300,4,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
70000,126,99.6,25.34,25000,8688,100,29400,993.11,43800,4,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
47500,1217,67.1,26.31,6400,1583,33.3,3700,264.01,3700,5,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
60000,5433,20.1,24.37,3700,1367,0,6800,141.33,7800,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
100000,9274,15.7,24.37,6700,1687,25,11000,255.92,11000,3,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
140000,16640,35.8,27.27,10000,3296,0,25900,427.63,64900,5,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
40000,927,80.3,23.4,10000,1402,75,4700,366.71,23200,2,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
219200,3642,86.8,23.4,3500,9876,83.3,27500,79.63,28000,5,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
29848,636,87,25.34,5600,1795,75,4900,222.45,10000,5,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
58000,7524,57.3,25.34,30000,5738,0,17600,1198.31,30300,1,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0
65000,1863,101,26.31,14400,3163,100,7450,597.28,37850,5,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0
49000,2412,90.7,27.27,20000,15652,100,25800,859.93,33300,5,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
125000,14491,68.5,23.4,13575,10849,50,46000,497.81,65900,5,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
80000,13911,15.7,23.4,12000,1542,33.3,16500,442.51,20400,5,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
120000,36221,25.8,23.4,20800,7305,0,48800,749.24,59400,4,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
131805,113,97.9,23.4,5500,2979,100,5500,96.53,5500,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
78000,2750,100,25.34,25000,7378,100,16500,997.44,29140,4,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
51000,1301,48,23.4,4500,1199,50,2500,165.02,5000,4,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
84000,6595,61.9,23.4,10000,4546,42.9,17300,366.71,22300,5,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
51000,16003,15.3,23.4,8300,2485,0,18900,304.38,32400,2,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
67000,5019,75,24.37,20000,8552,50,40150,763.95,40150,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
28000,881,94.1,24.37,1500,7117,100,15000,12.18,15000,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
22000,2394,60.1,23.4,5000,2595,50,6000,183.36,8000,5,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
30000,11286,6,23.4,4000,712,0,12000,91,12000,3,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
245000,1965,64.3,23.4,11200,1424,50,5500,410.72,12300,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
140000,10591,37.3,23.4,8700,1718,0,16900,319.05,19200,5,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
50000,3296,10.9,23.4,1000,404,0,3700,36.67,19100,2,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
95880,2576,79.9,23.4,7500,4893,100,12800,275.04,29900,5,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
91000,2287,45.5,27.27,13000,1295,0,4200,558.95,11300,1,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1
109000,3588,96,24.37,30000,7512,100,28700,1145.93,37000,5,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
18912,1300,92.4,25.34,4000,9739,100,17000,76.02,17000,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
92000,42825,27.2,27.27,12000,10851,25,58800,513.15,66800,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
35000,4498,71.4,23.4,20000,4331,50,15700,733.43,19400,2,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
74790,1294,74.1,25.34,30000,2060,33.3,5000,1198.31,10500,5,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
64000,32805,36.9,25.34,1000,16011,16.7,52000,39.73,77500,4,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
22000,3194,56.8,24.37,6900,1537,75,7400,263.57,13400,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
52000,18644,41,27.27,16000,6159,0,31600,687.94,41600,5,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0
42000,6806,67.9,27.27,20000,13261,50,21200,859.93,22000,3,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
58000,16595,55.7,25.34,10325,9094,20,37500,419.68,37500,2,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
112000,21292,62.2,23.4,25000,11548,33.3,56400,916.78,58900,2,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
70000,2858,63.4,23.4,2000,4942,50,7800,73.34,23300,5,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
45000,1200,75,24.37,4600,3321,33.3,4800,175.71,4800,2,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
58000,935,97.6,27.27,30000,19902,100,39200,1289.89,50200,5,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
